gvkey,company_name,date,year,quarter,cds_spread,cds_spread_lead_4q,future_cds_change_abs,future_cds_change_pct,distress_flag
220579,Telia Company AB (publ),2020-06-30,2020,2,30.550300000000004,28.138966666666665,-2.4113333333333387,-0.0789299395859726,0.0
220579,Telia Company AB (publ),2020-09-30,2020,3,24.0067,28.09883333333333,4.092133333333333,0.17045796937243907,0.0
220579,Telia Company AB (publ),2020-12-31,2020,4,28.57763333333333,31.3115,2.7338666666666676,0.09566455818011525,0.0
220579,Telia Company AB (publ),2021-03-31,2021,1,30.057666666666663,40.3953,10.337633333333336,0.34392667428165874,1.0
220579,Telia Company AB (publ),2021-06-30,2021,2,28.138966666666665,48.19273333333334,20.05376666666667,0.7126689087137767,1.0
220579,Telia Company AB (publ),2021-09-30,2021,3,28.09883333333333,38.1169,10.01806666666667,0.35652963053033054,1.0
220579,Telia Company AB (publ),2021-12-31,2021,4,31.3115,57.267966666666666,25.956466666666667,0.8289755095305772,1.0
220579,Telia Company AB (publ),2022-03-31,2022,1,40.3953,49.7303,9.335,0.23109124081266882,0.0
220579,Telia Company AB (publ),2022-06-30,2022,2,48.19273333333334,43.5592,-4.6335333333333395,-0.09614589198094883,0.0
220579,Telia Company AB (publ),2022-09-30,2022,3,38.1169,42.96436666666667,4.847466666666669,0.12717368586287628,0.0
220579,Telia Company AB (publ),2022-12-31,2022,4,57.267966666666666,44.29633333333334,-12.97163333333333,-0.226507663679346,0.0
220579,Telia Company AB (publ),2023-03-31,2023,1,49.7303,26.1491,-23.5812,-0.4741817362855241,0.0
220579,Telia Company AB (publ),2023-06-30,2023,2,43.5592,25.63446666666667,-17.92473333333333,-0.4115028130299301,0.0
220579,Telia Company AB (publ),2023-09-30,2023,3,42.96436666666667,28.381966666666667,-14.582400000000003,-0.3394068417937035,0.0
220579,Telia Company AB (publ),2023-12-31,2023,4,44.29633333333334,20.725175,-23.571158333333337,-0.5321243669528705,0.0
220579,Telia Company AB (publ),2024-03-31,2024,1,26.1491,,,,
220579,Telia Company AB (publ),2024-06-30,2024,2,25.63446666666667,,,,
220579,Telia Company AB (publ),2024-09-30,2024,3,28.381966666666667,,,,
220579,Telia Company AB (publ),2024-12-31,2024,4,20.725175,,,,
220579,Telia Company AB (publ),2025-03-31,2025,1,,,,,
220579,Telia Company AB (publ),2025-06-30,2025,2,,,,,
220579,Telia Company AB (publ),2025-09-30,2025,3,,,,,
220940,Orange S.A.,2010-06-30,2010,2,,,,,
220940,Orange S.A.,2010-09-30,2010,3,,,,,
220940,Orange S.A.,2010-12-31,2010,4,,,,,
220940,Orange S.A.,2011-03-31,2011,1,,110.7253,,,0.0
220940,Orange S.A.,2011-06-30,2011,2,,119.1957,,,0.0
220940,Orange S.A.,2011-09-30,2011,3,,106.2476,,,0.0
220940,Orange S.A.,2011-12-31,2011,4,,101.8811,,,0.0
220940,Orange S.A.,2012-03-31,2012,1,110.7253,105.72906666666664,-4.996233333333365,-0.04512277982839843,0.0
220940,Orange S.A.,2012-06-30,2012,2,119.1957,100.71913333333332,-18.476566666666685,-0.15501034573115208,0.0
220940,Orange S.A.,2012-09-30,2012,3,106.2476,108.3841,2.136499999999998,0.020108689513927826,0.0
220940,Orange S.A.,2012-12-31,2012,4,101.8811,84.71640000000001,-17.164699999999996,-0.16847776476696852,0.0
220940,Orange S.A.,2013-03-31,2013,1,105.72906666666664,86.64853333333333,-19.080533333333307,-0.1804662987661543,0.0
220940,Orange S.A.,2013-06-30,2013,2,100.71913333333332,68.6253,-32.09383333333332,-0.31864683770776414,0.0
220940,Orange S.A.,2013-09-30,2013,3,108.3841,65.13956666666667,-43.24453333333334,-0.39899333327797465,0.0
220940,Orange S.A.,2013-12-31,2013,4,84.71640000000001,58.0243,-26.69210000000001,-0.31507594751429485,0.0
220940,Orange S.A.,2014-03-31,2014,1,86.64853333333333,47.34933333333333,-39.299200000000006,-0.45354720372262514,0.0
220940,Orange S.A.,2014-06-30,2014,2,68.6253,55.84936666666667,-12.775933333333327,-0.18616943508200806,0.0
220940,Orange S.A.,2014-09-30,2014,3,65.13956666666667,64.4918,-0.6477666666666693,-0.00994428885260217,0.0
220940,Orange S.A.,2014-12-31,2014,4,58.0243,63.9707,5.946400000000004,0.10248120184129761,0.0
220940,Orange S.A.,2015-03-31,2015,1,47.34933333333333,67.13116666666667,19.781833333333346,0.41778483329578764,1.0
220940,Orange S.A.,2015-06-30,2015,2,55.84936666666667,69.8202,13.970833333333331,0.25015204589010553,1.0
220940,Orange S.A.,2015-09-30,2015,3,64.4918,55.59896666666666,-8.892833333333336,-0.13789091533083797,0.0
220940,Orange S.A.,2015-12-31,2015,4,63.9707,59.17733333333333,-4.793366666666671,-0.07493065835869657,0.0
220940,Orange S.A.,2016-03-31,2016,1,67.13116666666667,66.1272,-1.0039666666666704,-0.014955298954534338,0.0
220940,Orange S.A.,2016-06-30,2016,2,69.8202,62.14566666666667,-7.674533333333329,-0.10991852405655282,0.0
220940,Orange S.A.,2016-09-30,2016,3,55.59896666666666,46.260333333333335,-9.338633333333327,-0.1679641528109934,0.0
220940,Orange S.A.,2016-12-31,2016,4,59.17733333333333,44.927533333333336,-14.249799999999993,-0.24079827862019232,0.0
220940,Orange S.A.,2017-03-31,2017,1,66.1272,41.46843333333333,-24.658766666666672,-0.3728989986974599,0.0
220940,Orange S.A.,2017-06-30,2017,2,62.14566666666667,47.8127,-14.332966666666671,-0.2306350134361742,0.0
220940,Orange S.A.,2017-09-30,2017,3,46.260333333333335,47.47956666666667,1.2192333333333352,0.02635591327343084,0.0
220940,Orange S.A.,2017-12-31,2017,4,44.927533333333336,41.81516666666666,-3.1123666666666736,-0.06927526253388805,0.0
220940,Orange S.A.,2018-03-31,2018,1,41.46843333333333,45.4774,4.008966666666673,0.09667514165393291,0.0
220940,Orange S.A.,2018-06-30,2018,2,47.8127,41.7217,-6.091000000000001,-0.1273929311668239,0.0
220940,Orange S.A.,2018-09-30,2018,3,47.47956666666667,32.4428,-15.036766666666672,-0.31669974522373495,0.0
220940,Orange S.A.,2018-12-31,2018,4,41.81516666666666,31.036766666666665,-10.778399999999998,-0.257762932907119,0.0
220940,Orange S.A.,2019-03-31,2019,1,45.4774,36.545766666666665,-8.931633333333338,-0.1963971848288015,0.0
220940,Orange S.A.,2019-06-30,2019,2,41.7217,36.30813333333333,-5.413566666666668,-0.12975422062539801,0.0
220940,Orange S.A.,2019-09-30,2019,3,32.4428,35.74046666666667,3.2976666666666716,0.10164556285729566,0.0
220940,Orange S.A.,2019-12-31,2019,4,31.036766666666665,39.43816666666667,8.401400000000002,0.2706918568622377,1.0
220940,Orange S.A.,2020-03-31,2020,1,36.545766666666665,36.19926666666667,-0.3464999999999989,-0.009481262307627029,0.0
220940,Orange S.A.,2020-06-30,2020,2,36.30813333333333,37.722566666666665,1.414433333333335,0.038956377083555246,0.0
220940,Orange S.A.,2020-09-30,2020,3,35.74046666666667,33.76996666666667,-1.9705000000000013,-0.05513358340778989,0.0
220940,Orange S.A.,2020-12-31,2020,4,39.43816666666667,35.820366666666665,-3.6178000000000026,-0.09173347307388366,0.0
220940,Orange S.A.,2021-03-31,2021,1,36.19926666666667,42.46966666666667,6.270400000000002,0.17321897865334296,0.0
220940,Orange S.A.,2021-06-30,2021,2,37.722566666666665,55.2163,17.49373333333333,0.4637471646061552,1.0
220940,Orange S.A.,2021-09-30,2021,3,33.76996666666667,51.44603333333333,17.676066666666664,0.5234256474441292,1.0
220940,Orange S.A.,2021-12-31,2021,4,35.820366666666665,59.89243333333334,24.07206666666667,0.672021782766043,1.0
220940,Orange S.A.,2022-03-31,2022,1,42.46966666666667,47.57,5.100333333333332,0.1200935569700727,0.0
220940,Orange S.A.,2022-06-30,2022,2,55.2163,47.6004,-7.615899999999996,-0.1379284740194471,0.0
220940,Orange S.A.,2022-09-30,2022,3,51.44603333333333,41.41203333333333,-10.033999999999999,-0.1950393324785001,0.0
220940,Orange S.A.,2022-12-31,2022,4,59.89243333333334,39.75293333333334,-20.139499999999998,-0.3362611748952149,0.0
220940,Orange S.A.,2023-03-31,2023,1,47.57,31.879766666666665,-15.690233333333335,-0.32983462966855864,0.0
220940,Orange S.A.,2023-06-30,2023,2,47.6004,30.030666666666665,-17.569733333333335,-0.3691089430621032,0.0
220940,Orange S.A.,2023-09-30,2023,3,41.41203333333333,33.792366666666666,-7.619666666666667,-0.18399643903825058,0.0
220940,Orange S.A.,2023-12-31,2023,4,39.75293333333334,35.771024999999995,-3.981908333333344,-0.10016640281471917,0.0
220940,Orange S.A.,2024-03-31,2024,1,31.879766666666665,,,,
220940,Orange S.A.,2024-06-30,2024,2,30.030666666666665,,,,
220940,Orange S.A.,2024-09-30,2024,3,33.792366666666666,,,,
220940,Orange S.A.,2024-12-31,2024,4,35.771024999999995,,,,
220940,Orange S.A.,2025-03-31,2025,1,,,,,
220940,Orange S.A.,2025-06-30,2025,2,,,,,
220940,Orange S.A.,2025-09-30,2025,3,,,,,
221612,Telenor ASA,2010-03-31,2010,1,68.56986666666667,65.17313333333333,-3.3967333333333443,-0.049536822783185774,0.0
221612,Telenor ASA,2010-06-30,2010,2,66.9041,73.54903333333333,6.644933333333327,0.09932027085534859,0.0
221612,Telenor ASA,2010-09-30,2010,3,64.76066666666667,88.19643333333333,23.435766666666666,0.36188272716978415,1.0
221612,Telenor ASA,2010-12-31,2010,4,64.31116666666667,95.327,31.015833333333333,0.4822775723241428,1.0
221612,Telenor ASA,2011-03-31,2011,1,65.17313333333333,79.1352,13.962066666666672,0.21423040373487245,0.0
221612,Telenor ASA,2011-06-30,2011,2,73.54903333333333,70.1219,-3.4271333333333303,-0.04659657888093699,0.0
221612,Telenor ASA,2011-09-30,2011,3,88.19643333333333,61.54103333333333,-26.6554,-0.3022276411026448,0.0
221612,Telenor ASA,2011-12-31,2011,4,95.327,53.40116666666666,-41.92583333333334,-0.43981068672394324,0.0
221612,Telenor ASA,2012-03-31,2012,1,79.1352,50.39366666666666,-28.741533333333336,-0.3631953079455582,0.0
221612,Telenor ASA,2012-06-30,2012,2,70.1219,44.1333,-25.988599999999998,-0.370620305496571,0.0
221612,Telenor ASA,2012-09-30,2012,3,61.54103333333333,42.5863,-18.95473333333333,-0.30800154476877484,0.0
221612,Telenor ASA,2012-12-31,2012,4,53.40116666666666,39.24286666666666,-14.158300000000004,-0.26513091162178115,0.0
221612,Telenor ASA,2013-03-31,2013,1,50.39366666666666,39.6691,-10.72456666666666,-0.21281576388567336,0.0
221612,Telenor ASA,2013-06-30,2013,2,44.1333,43.638266666666674,-0.4950333333333248,-0.011216775843486093,0.0
221612,Telenor ASA,2013-09-30,2013,3,42.5863,38.247366666666665,-4.338933333333337,-0.10188566119464092,0.0
221612,Telenor ASA,2013-12-31,2013,4,39.24286666666666,36.4342,-2.80866666666666,-0.07157139386691069,0.0
221612,Telenor ASA,2014-03-31,2014,1,39.6691,32.09663333333334,-7.572466666666664,-0.19089081089983548,0.0
221612,Telenor ASA,2014-06-30,2014,2,43.638266666666674,36.1249,-7.513366666666677,-0.17217381075325347,0.0
221612,Telenor ASA,2014-09-30,2014,3,38.247366666666665,44.27533333333333,6.027966666666664,0.15760475013094577,0.0
221612,Telenor ASA,2014-12-31,2014,4,36.4342,53.44926666666667,17.01506666666667,0.4670081041073132,1.0
221612,Telenor ASA,2015-03-31,2015,1,32.09663333333334,58.11143333333333,26.014799999999994,0.8105149138175445,1.0
221612,Telenor ASA,2015-06-30,2015,2,36.1249,57.414966666666665,21.290066666666668,0.5893460374054093,1.0
221612,Telenor ASA,2015-09-30,2015,3,44.27533333333333,45.18076666666667,0.9054333333333417,0.02045006248776614,0.0
221612,Telenor ASA,2015-12-31,2015,4,53.44926666666667,46.66506666666667,-6.7841999999999985,-0.12692784060648163,0.0
221612,Telenor ASA,2016-03-31,2016,1,58.11143333333333,45.40426666666667,-12.707166666666659,-0.2186689595793827,0.0
221612,Telenor ASA,2016-06-30,2016,2,57.414966666666665,44.48330000000001,-12.931666666666658,-0.22523163240246866,0.0
221612,Telenor ASA,2016-09-30,2016,3,45.18076666666667,33.704433333333334,-11.476333333333336,-0.2540092650043566,0.0
221612,Telenor ASA,2016-12-31,2016,4,46.66506666666667,28.448,-18.217066666666668,-0.39037909871195586,0.0
221612,Telenor ASA,2017-03-31,2017,1,45.40426666666667,23.723033333333333,-21.68123333333334,-0.4775153289558691,0.0
221612,Telenor ASA,2017-06-30,2017,2,44.48330000000001,25.913566666666668,-18.56973333333334,-0.41745404080482645,0.0
221612,Telenor ASA,2017-09-30,2017,3,33.704433333333334,30.883,-2.821433333333335,-0.08371104493671955,0.0
221612,Telenor ASA,2017-12-31,2017,4,28.448,27.179066666666667,-1.268933333333333,-0.04460536182977127,0.0
221612,Telenor ASA,2018-03-31,2018,1,23.723033333333333,28.2798,4.556766666666668,0.19208195691669566,0.0
221612,Telenor ASA,2018-06-30,2018,2,25.913566666666668,29.8598,3.946233333333332,0.1522844533172456,0.0
221612,Telenor ASA,2018-09-30,2018,3,30.883,20.848025,-10.034975,-0.32493523945212577,0.0
221612,Telenor ASA,2018-12-31,2018,4,27.179066666666667,19.477966666666667,-7.7011,-0.28334674234582496,0.0
221612,Telenor ASA,2019-03-31,2019,1,28.2798,26.705466666666663,-1.574333333333339,-0.055669889225996604,0.0
221612,Telenor ASA,2019-06-30,2019,2,29.8598,18.93753333333333,-10.922266666666669,-0.36578499074564025,0.0
221612,Telenor ASA,2019-09-30,2019,3,20.848025,18.690063,-2.1579620000000013,-0.10350918132532944,0.0
221612,Telenor ASA,2019-12-31,2019,4,19.477966666666667,24.675966666666667,5.198,0.26686563792593,1.0
221612,Telenor ASA,2020-03-31,2020,1,26.705466666666663,27.29823333333333,0.592766666666666,0.022196454159198346,0.0
221612,Telenor ASA,2020-06-30,2020,2,18.93753333333333,26.0161,7.078566666666671,0.373785040642393,1.0
221612,Telenor ASA,2020-09-30,2020,3,18.690063,23.881866666666667,5.191803666666669,0.2777841715496983,1.0
221612,Telenor ASA,2020-12-31,2020,4,24.675966666666667,24.25276666666667,-0.4231999999999978,-0.017150290633666406,0.0
221612,Telenor ASA,2021-03-31,2021,1,27.29823333333333,31.050600000000003,3.752366666666674,0.13745822379226036,0.0
221612,Telenor ASA,2021-06-30,2021,2,26.0161,43.74103333333333,17.724933333333325,0.6813063192920278,1.0
221612,Telenor ASA,2021-09-30,2021,3,23.881866666666667,38.3364,14.45453333333333,0.6052514041336801,1.0
221612,Telenor ASA,2021-12-31,2021,4,24.25276666666667,57.351633333333325,33.09886666666665,1.3647460152312512,1.0
221612,Telenor ASA,2022-03-31,2022,1,31.050600000000003,43.042233333333336,11.991633333333333,0.38619650935354977,1.0
221612,Telenor ASA,2022-06-30,2022,2,43.74103333333333,39.24433333333334,-4.49669999999999,-0.10280278396105542,0.0
221612,Telenor ASA,2022-09-30,2022,3,38.3364,36.08866666666666,-2.2477333333333362,-0.058631831192635105,0.0
221612,Telenor ASA,2022-12-31,2022,4,57.351633333333325,33.67523333333333,-23.676399999999994,-0.41282869595693,0.0
221612,Telenor ASA,2023-03-31,2023,1,43.042233333333336,21.9927,-21.049533333333336,-0.48904370668498465,0.0
221612,Telenor ASA,2023-06-30,2023,2,39.24433333333334,24.017866666666663,-15.226466666666674,-0.3879914722295365,0.0
221612,Telenor ASA,2023-09-30,2023,3,36.08866666666666,25.207166666666662,-10.881499999999999,-0.30152125320968726,0.0
221612,Telenor ASA,2023-12-31,2023,4,33.67523333333333,19.5872,-14.088033333333332,-0.41834998421193814,0.0
221612,Telenor ASA,2024-03-31,2024,1,21.9927,,,,
221612,Telenor ASA,2024-06-30,2024,2,24.017866666666663,,,,
221612,Telenor ASA,2024-09-30,2024,3,25.207166666666662,,,,
221612,Telenor ASA,2024-12-31,2024,4,19.5872,,,,
221612,Telenor ASA,2025-03-31,2025,1,,,,,
221612,Telenor ASA,2025-06-30,2025,2,,,,,
221616,Deutsche Telekom AG,2010-03-31,2010,1,69.82440000000001,83.8472,14.02279999999999,0.2008295094551473,0.0
221616,Deutsche Telekom AG,2010-06-30,2010,2,74.91143333333333,78.00213333333333,3.0906999999999982,0.041258054511483094,0.0
221616,Deutsche Telekom AG,2010-09-30,2010,3,81.18603333333333,108.27493333333332,27.088899999999995,0.33366453425281273,1.0
221616,Deutsche Telekom AG,2010-12-31,2010,4,79.434,132.5157,53.08170000000001,0.6682491124707306,1.0
221616,Deutsche Telekom AG,2011-03-31,2011,1,83.8472,115.96933333333334,32.12213333333334,0.38310323222878445,1.0
221616,Deutsche Telekom AG,2011-06-30,2011,2,78.00213333333333,95.6921,17.689966666666663,0.22678824168911615,0.0
221616,Deutsche Telekom AG,2011-09-30,2011,3,108.27493333333332,89.9876,-18.287333333333322,-0.16889720243035622,0.0
221616,Deutsche Telekom AG,2011-12-31,2011,4,132.5157,87.7867,-44.72900000000001,-0.33753736349730645,0.0
221616,Deutsche Telekom AG,2012-03-31,2012,1,115.96933333333334,89.73396666666666,-26.23536666666668,-0.22622676109776158,0.0
221616,Deutsche Telekom AG,2012-06-30,2012,2,95.6921,81.30396666666667,-14.388133333333329,-0.15035863287913348,0.0
221616,Deutsche Telekom AG,2012-09-30,2012,3,89.9876,73.66455,-16.323049999999995,-0.18139221403837857,0.0
221616,Deutsche Telekom AG,2012-12-31,2012,4,87.7867,62.12656666666667,-25.660133333333327,-0.2923009218176937,0.0
221616,Deutsche Telekom AG,2013-03-31,2013,1,89.73396666666666,62.3139,-27.420066666666663,-0.30557065161872926,0.0
221616,Deutsche Telekom AG,2013-06-30,2013,2,81.30396666666667,57.91546666666667,-23.3885,-0.2876673913818883,0.0
221616,Deutsche Telekom AG,2013-09-30,2013,3,73.66455,55.68363333333334,-17.980916666666666,-0.24409185512796405,0.0
221616,Deutsche Telekom AG,2013-12-31,2013,4,62.12656666666667,49.02326666666667,-13.103299999999997,-0.2109129910607217,0.0
221616,Deutsche Telekom AG,2014-03-31,2014,1,62.3139,38.3422,-23.9717,-0.38469266086699755,0.0
221616,Deutsche Telekom AG,2014-06-30,2014,2,57.91546666666667,41.86103333333333,-16.054433333333336,-0.2772045924404765,0.0
221616,Deutsche Telekom AG,2014-09-30,2014,3,55.68363333333334,49.44373333333333,-6.239900000000013,-0.11205985720519936,0.0
221616,Deutsche Telekom AG,2014-12-31,2014,4,49.02326666666667,45.02526666666666,-3.9980000000000118,-0.0815531128756552,0.0
221616,Deutsche Telekom AG,2015-03-31,2015,1,38.3422,51.95693333333333,13.614733333333334,0.3550848238581337,1.0
221616,Deutsche Telekom AG,2015-06-30,2015,2,41.86103333333333,50.27806666666667,8.417033333333336,0.20107084472353373,0.0
221616,Deutsche Telekom AG,2015-09-30,2015,3,49.44373333333333,42.5365,-6.9072333333333304,-0.13969886308477242,0.0
221616,Deutsche Telekom AG,2015-12-31,2015,4,45.02526666666666,47.8898,2.864533333333341,0.06362057452186125,0.0
221616,Deutsche Telekom AG,2016-03-31,2016,1,51.95693333333333,47.90513333333333,-4.0518,-0.07798381736669088,0.0
221616,Deutsche Telekom AG,2016-06-30,2016,2,50.27806666666667,45.71273333333334,-4.565333333333328,-0.09080168821129414,0.0
221616,Deutsche Telekom AG,2016-09-30,2016,3,42.5365,39.7384,-2.798099999999998,-0.06578115265712972,0.0
221616,Deutsche Telekom AG,2016-12-31,2016,4,47.8898,37.46156666666666,-10.428233333333338,-0.21775478981606392,0.0
221616,Deutsche Telekom AG,2017-03-31,2017,1,47.90513333333333,32.59133333333333,-15.3138,-0.3196692908345244,0.0
221616,Deutsche Telekom AG,2017-06-30,2017,2,45.71273333333334,45.40886666666666,-0.3038666666666785,-0.006647309064870586,0.0
221616,Deutsche Telekom AG,2017-09-30,2017,3,39.7384,47.09113333333334,7.35273333333334,0.18502841919486795,0.0
221616,Deutsche Telekom AG,2017-12-31,2017,4,37.46156666666666,40.79403333333334,3.332466666666676,0.08895694876615792,0.0
221616,Deutsche Telekom AG,2018-03-31,2018,1,32.59133333333333,45.01353333333333,12.422199999999997,0.3811504080839486,1.0
221616,Deutsche Telekom AG,2018-06-30,2018,2,45.40886666666666,44.5895,-0.8193666666666601,-0.018044199884603894,0.0
221616,Deutsche Telekom AG,2018-09-30,2018,3,47.09113333333334,33.015625,-14.075508333333339,-0.2988993327831001,0.0
221616,Deutsche Telekom AG,2018-12-31,2018,4,40.79403333333334,32.86626666666667,-7.92776666666667,-0.19433642665062953,0.0
221616,Deutsche Telekom AG,2019-03-31,2019,1,45.01353333333333,38.434133333333335,-6.579399999999993,-0.1461649311392276,0.0
221616,Deutsche Telekom AG,2019-06-30,2019,2,44.5895,36.426566666666666,-8.162933333333335,-0.18306851014999798,0.0
221616,Deutsche Telekom AG,2019-09-30,2019,3,33.015625,31.130233333333337,-1.8853916666666635,-0.05710604196245455,0.0
221616,Deutsche Telekom AG,2019-12-31,2019,4,32.86626666666667,34.98716666666667,2.120899999999999,0.06453121133320078,0.0
221616,Deutsche Telekom AG,2020-03-31,2020,1,38.434133333333335,37.30643333333333,-1.1277000000000044,-0.029341106516429953,0.0
221616,Deutsche Telekom AG,2020-06-30,2020,2,36.426566666666666,37.44616666666666,1.019599999999997,0.027990560003367422,0.0
221616,Deutsche Telekom AG,2020-09-30,2020,3,31.130233333333337,33.88393333333333,2.753699999999995,0.08845741599538266,0.0
221616,Deutsche Telekom AG,2020-12-31,2020,4,34.98716666666667,37.13336666666667,2.1462000000000003,0.0613424922471573,0.0
221616,Deutsche Telekom AG,2021-03-31,2021,1,37.30643333333333,44.1841,6.87766666666667,0.1843560494034542,0.0
221616,Deutsche Telekom AG,2021-06-30,2021,2,37.44616666666666,54.47003333333333,17.02386666666667,0.4546224135091711,1.0
221616,Deutsche Telekom AG,2021-09-30,2021,3,33.88393333333333,51.5455,17.661566666666666,0.5212372038665326,1.0
221616,Deutsche Telekom AG,2021-12-31,2021,4,37.13336666666667,61.64643333333333,24.51306666666666,0.6601358526608143,1.0
221616,Deutsche Telekom AG,2022-03-31,2022,1,44.1841,47.202733333333335,3.0186333333333337,0.06831944824797458,0.0
221616,Deutsche Telekom AG,2022-06-30,2022,2,54.47003333333333,48.85509999999999,-5.61493333333334,-0.10308297957103031,0.0
221616,Deutsche Telekom AG,2022-09-30,2022,3,51.5455,48.009366666666665,-3.536133333333332,-0.06860217348426792,0.0
221616,Deutsche Telekom AG,2022-12-31,2022,4,61.64643333333333,46.196133333333336,-15.450299999999991,-0.25062763836566904,0.0
221616,Deutsche Telekom AG,2023-03-31,2023,1,47.202733333333335,35.5163,-11.686433333333333,-0.24757958931756777,0.0
221616,Deutsche Telekom AG,2023-06-30,2023,2,48.85509999999999,31.1725,-17.682599999999994,-0.36193969513929963,0.0
221616,Deutsche Telekom AG,2023-09-30,2023,3,48.009366666666665,32.7747,-15.234666666666662,-0.3173269660573179,0.0
221616,Deutsche Telekom AG,2023-12-31,2023,4,46.196133333333336,34.257125,-11.939008333333334,-0.2584417238383588,0.0
221616,Deutsche Telekom AG,2024-03-31,2024,1,35.5163,,,,
221616,Deutsche Telekom AG,2024-06-30,2024,2,31.1725,,,,
221616,Deutsche Telekom AG,2024-09-30,2024,3,32.7747,,,,
221616,Deutsche Telekom AG,2024-12-31,2024,4,34.257125,,,,
221616,Deutsche Telekom AG,2025-03-31,2025,1,,,,,
221616,Deutsche Telekom AG,2025-06-30,2025,2,,,,,
221821,Nidec Corporation,2010-03-31,2010,1,44.47323333333333,53.5823,9.109066666666664,0.2048213269854451,0.0
221821,Nidec Corporation,2010-06-30,2010,2,46.3812,51.87716666666668,5.495966666666682,0.11849556860682091,0.0
221821,Nidec Corporation,2010-09-30,2010,3,51.76783333333333,55.66506666666667,3.8972333333333395,0.0752829137785048,0.0
221821,Nidec Corporation,2010-12-31,2010,4,51.73116666666667,61.95680000000001,10.225633333333342,0.1976687167954845,0.0
221821,Nidec Corporation,2011-03-31,2011,1,53.5823,61.2678,7.685500000000005,0.14343355921638312,0.0
221821,Nidec Corporation,2011-06-30,2011,2,51.87716666666668,74.99563333333333,23.11846666666665,0.44563857573820165,1.0
221821,Nidec Corporation,2011-09-30,2011,3,55.66506666666667,71.46113333333334,15.796066666666668,0.28376983290537694,1.0
221821,Nidec Corporation,2011-12-31,2011,4,61.95680000000001,71.52983333333333,9.57303333333332,0.1545114230130239,0.0
221821,Nidec Corporation,2012-03-31,2012,1,61.2678,73.42763333333333,12.159833333333331,0.1984702132822352,0.0
221821,Nidec Corporation,2012-06-30,2012,2,74.99563333333333,64.05356666666667,-10.942066666666662,-0.14590271700263432,0.0
221821,Nidec Corporation,2012-09-30,2012,3,71.46113333333334,58.62375,-12.837383333333335,-0.17964147410667058,0.0
221821,Nidec Corporation,2012-12-31,2012,4,71.52983333333333,50.97563333333333,-20.5542,-0.28735143145400877,0.0
221821,Nidec Corporation,2013-03-31,2013,1,73.42763333333333,65.17566666666666,-8.251966666666675,-0.1123823047544772,0.0
221821,Nidec Corporation,2013-06-30,2013,2,64.05356666666667,65.00626666666666,0.952699999999993,0.014873488699822487,0.0
221821,Nidec Corporation,2013-09-30,2013,3,58.62375,60.2646,1.6408500000000004,0.02798950937120195,0.0
221821,Nidec Corporation,2013-12-31,2013,4,50.97563333333333,49.45353333333333,-1.5220999999999947,-0.029859364179879305,0.0
221821,Nidec Corporation,2014-03-31,2014,1,65.17566666666666,48.39906666666667,-16.776599999999988,-0.25740588256353325,0.0
221821,Nidec Corporation,2014-06-30,2014,2,65.00626666666666,38.83583333333333,-26.170433333333328,-0.4025832381288368,0.0
221821,Nidec Corporation,2014-09-30,2014,3,60.2646,41.797466666666665,-18.467133333333337,-0.30643418081814755,0.0
221821,Nidec Corporation,2014-12-31,2014,4,49.45353333333333,42.83573333333334,-6.6177999999999955,-0.13381854751194042,0.0
221821,Nidec Corporation,2015-03-31,2015,1,48.39906666666667,38.9337,-9.465366666666668,-0.19556919830409955,0.0
221821,Nidec Corporation,2015-06-30,2015,2,38.83583333333333,43.305200000000006,4.469366666666673,0.11508357831040936,0.0
221821,Nidec Corporation,2015-09-30,2015,3,41.797466666666665,43.184866666666665,1.3873999999999995,0.03319339928097715,0.0
221821,Nidec Corporation,2015-12-31,2015,4,42.83573333333334,44.24036666666667,1.4046333333333294,0.03279115878332099,0.0
221821,Nidec Corporation,2016-03-31,2016,1,38.9337,40.6059,1.6721999999999966,0.04294993797147449,0.0
221821,Nidec Corporation,2016-06-30,2016,2,43.305200000000006,37.67433333333333,-5.630866666666677,-0.1300274947735301,0.0
221821,Nidec Corporation,2016-09-30,2016,3,43.184866666666665,35.54533333333333,-7.639533333333333,-0.17690302003942737,0.0
221821,Nidec Corporation,2016-12-31,2016,4,44.24036666666667,33.6497,-10.590666666666664,-0.2393892154299504,0.0
221821,Nidec Corporation,2017-03-31,2017,1,40.6059,33.05363333333333,-7.552266666666668,-0.1859893923461041,0.0
221821,Nidec Corporation,2017-06-30,2017,2,37.67433333333333,33.209133333333334,-4.465199999999996,-0.11852100899816842,0.0
221821,Nidec Corporation,2017-09-30,2017,3,35.54533333333333,28.6016,-6.943733333333331,-0.19534866274053783,0.0
221821,Nidec Corporation,2017-12-31,2017,4,33.6497,34.456266666666664,0.8065666666666615,0.023969505424020467,0.0
221821,Nidec Corporation,2018-03-31,2018,1,33.05363333333333,40.521366666666665,7.467733333333335,0.22592775983275673,0.0
221821,Nidec Corporation,2018-06-30,2018,2,33.209133333333334,40.37826666666667,7.169133333333335,0.21587836277971725,0.0
221821,Nidec Corporation,2018-09-30,2018,3,28.6016,37.3025,8.7009,0.3042102539718058,1.0
221821,Nidec Corporation,2018-12-31,2018,4,34.456266666666664,34.45673333333333,0.00046666666666794754,1.3543738536229914e-05,0.0
