iqt,date,cds_spread
IQT49361675,2018-12-03,368.4499
IQT49361675,2019-01-02,368.9838
IQT49361675,2019-02-01,328.3856
IQT49361675,2019-03-03,328.8553
IQT49361675,2019-04-02,324.9763
IQT49361675,2019-05-02,334.2949
IQT49361675,2019-06-01,184.024
IQT49361675,2019-07-01,168.3322
IQT49361675,2019-07-31,157.359
IQT49361675,2019-08-30,162.6872
IQT49361675,2019-09-29,167.9313
IQT49361675,2019-10-29,167.8726
IQT49361675,2019-11-28,167.9638
IQT49361675,2019-12-28,167.9912
IQT49361675,2020-01-27,167.8673
IQT49361675,2020-02-26,167.9704
IQT49361675,2020-03-27,391.1651
IQT49361675,2020-04-26,358.9056
IQT49361675,2020-05-26,323.9865
IQT49361675,2020-06-25,278.7855
IQT49361675,2020-07-25,407.2111
IQT49361675,2020-08-24,387.686
IQT49361675,2020-09-23,382.592
IQT49361675,2020-10-23,377.1179
IQT49361675,2020-11-22,340.1461
IQT49361675,2020-12-22,301.8432
IQT49361675,2021-01-21,325.8373
IQT49361675,2021-02-20,322.6565
IQT49361675,2021-03-22,369.2061
IQT49361675,2021-04-21,339.5861
IQT49361675,2021-05-21,342.2992
IQT49361675,2021-06-20,355.0229
IQT49361675,2021-07-20,372.3659
IQT49361675,2021-08-19,353.9642
IQT49361675,2021-09-18,369.4902
IQT49361675,2021-10-18,337.2405
IQT49361675,2021-11-17,345.7905
IQT49361675,2021-12-17,366.1773
IQT49361675,2022-01-16,385.0357
IQT49361675,2022-02-15,407.3905
IQT49361675,2022-03-17,430.9428
IQT49361675,2022-04-16,348.2025
IQT49361675,2022-05-16,336.2722
IQT49361675,2022-06-15,401.2831
IQT49361675,2022-07-15,404.0544
IQT49361675,2022-08-14,416.5808
IQT49361675,2022-09-13,417.7055
IQT49361675,2022-10-13,353.0707
IQT49361675,2022-11-12,337.1579
IQT49361675,2022-12-12,339.0543
IQT49361675,2023-01-11,338.4929
IQT49361675,2023-02-10,337.8227
IQT49361675,2023-03-12,336.9832
IQT49361675,2023-04-11,336.3822
IQT49361675,2023-05-11,335.7771
IQT49361675,2023-06-10,335.5662
IQT49361675,2023-07-10,334.8534
IQT49361675,2023-08-09,334.4653
IQT49361675,2023-09-08,334.1243
IQT49361675,2023-10-08,333.8253
IQT49361675,2023-11-07,333.9613
IQT49361675,2023-12-07,334.6898
IQT49361675,2024-01-06,334.0569
IQT49361675,2024-02-05,334.2026
IQT49361675,2024-03-06,333.8703
IQT49361675,2024-04-05,334.1585
IQT49361675,2024-05-05,334.3586
IQT49361675,2024-06-04,334.9852
IQT49361675,2024-07-04,334.7845
IQT49361675,2024-08-03,334.7106
IQT49361675,2024-09-02,334.899
IQT49361675,2024-10-02,334.3073
IQT49361675,2024-11-01,334.3787
IQT49361675,2024-12-01,334.3486
IQT49361675,2024-12-31,335.1809
IQT49541654,2010-01-19,67.4582
IQT49541654,2010-02-18,65.2931
IQT49541654,2010-03-20,51.0299
IQT49541654,2010-04-19,51.5843
IQT49541654,2010-05-19,71.4358
IQT49541654,2010-06-18,87.4504
IQT49541654,2010-07-18,82.6593
IQT49541654,2010-08-17,67.7699
IQT49541654,2010-09-16,65.7415
IQT49541654,2010-10-16,61.1104
IQT49541654,2010-11-15,60.5312
IQT49541654,2010-12-15,61.3569
IQT49541654,2011-01-14,59.6775
IQT49541654,2011-02-13,54.5635
IQT49541654,2011-03-15,57.1735
IQT49541654,2011-04-14,60.7417
IQT49541654,2011-05-14,60.7041
IQT49541654,2011-06-13,63.2941
IQT49541654,2011-07-13,66.6409
IQT49541654,2011-08-12,82.2333
IQT49541654,2011-09-11,100.4899
IQT49541654,2011-10-11,95.0264
IQT49541654,2011-11-10,85.6197
IQT49541654,2011-12-10,80.703
IQT49541654,2012-01-09,79.7245
IQT49541654,2012-02-08,66.4303
IQT49541654,2012-03-09,69.7911
IQT49541654,2012-04-08,61.3109
IQT49541654,2012-05-08,83.0178
IQT49541654,2012-06-07,98.2816
IQT49541654,2012-07-07,90.3775
IQT49541654,2012-08-06,76.3129
IQT49541654,2012-09-05,67.9812
IQT49541654,2012-10-05,60.9186
IQT49541654,2012-11-04,59.5752
IQT49541654,2012-12-04,56.6607
IQT49541654,2013-01-03,54.4892
IQT49541654,2013-02-02,57.1813
IQT49541654,2013-03-04,54.3307
IQT49541654,2013-04-03,54.9973
IQT49541654,2013-05-03,47.1085
IQT49541654,2013-06-02,52.4561
IQT49541654,2013-07-02,64.2591
IQT49541654,2013-08-01,53.9286
IQT49541654,2013-08-31,53.5833
IQT49541654,2013-09-30,48.6913
IQT49541654,2013-10-30,40.9823
IQT49541654,2013-11-29,38.5892
IQT49541654,2013-12-29,37.2841
IQT49541654,2014-01-28,40.6789
IQT49541654,2014-02-27,38.0764
IQT49541654,2014-03-29,39.2022
IQT49541654,2014-04-28,44.8465
IQT49541654,2014-05-28,43.4004
IQT49541654,2014-06-27,38.8845
IQT49541654,2014-07-27,40.3157
IQT49541654,2014-08-26,40.4006
IQT49541654,2014-09-25,42.9435
IQT49541654,2014-10-25,43.3759
IQT49541654,2014-11-24,37.9207
IQT49541654,2014-12-24,35.3169
IQT49541654,2015-01-23,34.0363
IQT49541654,2015-02-22,33.3183
IQT49541654,2015-03-24,32.2199
IQT49541654,2015-04-23,32.7087
IQT49541654,2015-05-23,33.7179
IQT49541654,2015-06-22,36.4106
IQT49541654,2015-07-22,36.6073
IQT49541654,2015-08-21,41.1076
IQT49541654,2015-09-20,37.7684
IQT49541654,2015-10-20,40.0949
IQT49541654,2015-11-19,37.9142
IQT49541654,2015-12-19,39.5593
IQT49541654,2016-01-18,46.8502
IQT49541654,2016-02-17,55.0248
IQT49541654,2016-03-18,41.8979
IQT49541654,2016-04-17,42.9054
IQT49541654,2016-05-17,40.5223
IQT49541654,2016-06-16,44.4304
IQT49541654,2016-07-16,39.4207
IQT49541654,2016-08-15,38.3426
IQT49541654,2016-09-14,41.512
IQT49541654,2016-10-14,44.1555
IQT49541654,2016-11-13,42.2112
IQT49541654,2016-12-13,39.0722
IQT49541654,2017-01-12,37.0308
IQT49541654,2017-02-11,35.6833
IQT49541654,2017-03-13,30.9188
IQT49541654,2017-04-12,31.9035
IQT49541654,2017-05-12,26.8229
IQT49541654,2017-06-11,25.8897
IQT49541654,2017-07-11,24.0457
IQT49541654,2017-08-10,25.7552
IQT49541654,2017-09-09,26.3333
IQT49541654,2017-10-09,27.0368
IQT49541654,2017-11-08,23.5
IQT49541654,2017-12-08,21.4176
IQT49541654,2018-01-07,20.2264
IQT49541654,2018-02-06,21.1291
IQT49541654,2018-03-08,19.3726
IQT49541654,2018-04-07,20.7656
IQT49541654,2018-05-07,19.3838
IQT49541654,2018-06-06,24.2187
IQT49541654,2018-07-06,32.1415
IQT49541654,2018-08-05,27.2828
IQT49541654,2018-09-04,25.9999
IQT49541654,2018-10-04,24.0474
IQT49541654,2018-11-03,23.0016
IQT49541654,2018-12-03,24.2697
IQT49541654,2019-01-02,25.3984
IQT49541654,2019-02-01,26.5655
IQT49541654,2019-03-03,24.1707
IQT49541654,2019-04-02,26.9668
IQT49541654,2019-05-02,24.4284
IQT49541654,2019-06-01,24.8381
IQT49541654,2019-07-01,18.6752
IQT49541654,2019-07-31,17.6642
IQT49541654,2019-08-30,20.1306
IQT49541654,2019-09-29,28.1533
IQT49541654,2019-10-29,25.8891
IQT49541654,2019-11-28,20.8802
IQT49541654,2019-12-28,19.6885
IQT49541654,2020-01-27,20.8943
IQT49541654,2020-02-26,24.0827
IQT49541654,2020-03-27,45.0071
IQT49541654,2020-04-26,33.7231
IQT49541654,2020-05-26,28.2656
IQT49541654,2020-06-25,28.7741
IQT49541654,2020-07-25,21.1113
IQT49541654,2020-08-24,17.0641
IQT49541654,2020-09-23,20.824
IQT49541654,2020-10-23,21.8333
IQT49541654,2020-11-22,23.975
IQT49541654,2020-12-22,25.4987
IQT49541654,2021-01-21,24.853
IQT49541654,2021-02-20,21.4117
IQT49541654,2021-03-22,27.6296
IQT49541654,2021-04-21,27.2243
IQT49541654,2021-05-21,28.0357
IQT49541654,2021-06-20,30.5823
IQT49541654,2021-07-20,27.816
IQT49541654,2021-08-19,27.3981
IQT49541654,2021-09-18,24.8193
IQT49541654,2021-10-18,25.9473
IQT49541654,2021-11-17,26.5225
IQT49541654,2021-12-17,27.482
IQT49541654,2022-01-16,26.7104
IQT49541654,2022-02-15,35.1359
IQT49541654,2022-03-17,31.871
IQT49541654,2022-04-16,36.4562
IQT49541654,2022-05-16,51.4803
IQT49541654,2022-06-15,60.3142
IQT49541654,2022-07-15,81.1658
IQT49541654,2022-08-14,61.5741
IQT49541654,2022-09-13,73.4288
IQT49541654,2022-10-13,95.6094
IQT49541654,2022-11-12,67.319
IQT49541654,2022-12-12,45.0845
IQT49541654,2023-01-11,37.6132
IQT49541654,2023-02-10,37.0279
IQT49541654,2023-03-12,40.61
IQT49541654,2023-04-11,41.3687
IQT49541654,2023-05-11,40.4163
IQT49541654,2023-06-10,34.6034
IQT49541654,2023-07-10,35.4949
IQT49541654,2023-08-09,34.0353
IQT49541654,2023-09-08,38.1182
IQT49541654,2023-10-08,46.6883
IQT49541654,2023-11-07,50.3496
IQT49541654,2023-12-07,32.9845
IQT49541654,2024-01-06,31.554
IQT49541654,2024-02-05,31.8838
IQT49541654,2024-03-06,29.035
IQT49541654,2024-04-05,33.5
IQT49541654,2024-05-05,32.1239
IQT49541654,2024-06-04,29.5351
IQT49541654,2024-07-04,31.7803
IQT49541654,2024-08-03,36.9106
IQT49541654,2024-09-02,31.3
IQT49541654,2024-10-02,32.6252
IQT49541654,2024-11-01,32.9397
IQT49541654,2024-12-01,31.7015
IQT49541654,2024-12-31,29.1312
IQT49751036,2010-01-19,174.5819
IQT49751036,2010-02-18,263.0645
IQT49751036,2010-03-20,198.4209
IQT49751036,2010-04-19,178.8886
IQT49751036,2010-05-19,337.762
IQT49751036,2010-06-18,327.0833
IQT49751036,2010-07-18,329.153
IQT49751036,2010-08-17,333.4528
IQT49751036,2010-09-16,301.2803
IQT49751036,2010-10-16,263.2019
IQT49751036,2010-11-15,232.5106
IQT49751036,2010-12-15,225.1177
IQT49751036,2011-01-14,215.8804
IQT49751036,2011-02-13,192.5277
IQT49751036,2011-03-15,206.5249
IQT49751036,2011-04-14,201.1309
IQT49751036,2011-05-14,192.2741
IQT49751036,2011-06-13,209.9157
IQT49751036,2011-07-13,248.2432
IQT49751036,2011-08-12,441.111
IQT49751036,2011-09-11,526.711
IQT49751036,2011-10-11,561.1572
IQT49751036,2011-11-10,531.3529
IQT49751036,2011-12-10,533.6188
IQT49751036,2012-01-09,580.1212
IQT49751036,2012-02-08,388.5428
IQT49751036,2012-03-09,431.7126
IQT49751036,2012-04-08,475.8216
IQT49751036,2012-05-08,506.6986
IQT49751036,2012-06-07,523.7061
IQT49751036,2012-07-07,539.9628
IQT49751036,2012-08-06,525.5482
IQT49751036,2012-09-05,557.6018
IQT49751036,2012-10-05,522.7269
IQT49751036,2012-11-04,527.8622
IQT49751036,2012-12-04,423.3647
IQT49751036,2013-01-03,364.3408
IQT49751036,2013-02-02,346.5521
IQT49751036,2013-03-04,347.3599
IQT49751036,2013-04-03,369.1669
IQT49751036,2013-05-03,352.0012
IQT49751036,2013-06-02,360.6806
IQT49751036,2013-07-02,460.1226
IQT49751036,2013-08-01,375.803
IQT49751036,2013-08-31,385.3504
IQT49751036,2013-09-30,367.9208
IQT49751036,2013-10-30,296.875
IQT49751036,2013-11-29,217.2003
IQT49751036,2013-12-29,215.2724
IQT49751036,2014-01-28,264.06
IQT49751036,2014-02-27,257.0357
IQT49751036,2014-03-29,263.3007
IQT49751036,2014-04-28,255.8522
IQT49751036,2014-05-28,221.0645
IQT49751036,2014-06-27,241.683
IQT49751036,2014-07-27,228.0464
IQT49751036,2014-08-26,212.735
IQT49751036,2014-09-25,241.0317
IQT49751036,2014-10-25,237.9619
IQT49751036,2014-11-24,250.7411
IQT49751036,2014-12-24,265.3714
IQT49751036,2015-01-23,291.3051
IQT49751036,2015-02-22,253.1978
IQT49751036,2015-03-24,268.9214
IQT49751036,2015-04-23,274.6077
IQT49751036,2015-05-23,252.4113
IQT49751036,2015-06-22,243.3792
IQT49751036,2015-07-22,312.537
IQT49751036,2015-08-21,370.8585
IQT49751036,2015-09-20,352.0874
IQT49751036,2015-10-20,529.7303
IQT49751036,2015-11-19,614.828
IQT49751036,2015-12-19,901.2008
IQT49751036,2016-01-18,1152.995
IQT49751036,2016-02-17,852.7174
IQT49751036,2016-03-18,594.3124
IQT49751036,2016-04-17,462.7213
IQT49751036,2016-05-17,549.333
IQT49751036,2016-06-16,533.1855
IQT49751036,2016-07-16,422.442
IQT49751036,2016-08-15,355.7765
IQT49751036,2016-09-14,372.2749
IQT49751036,2016-10-14,388.0997
IQT49751036,2016-11-13,335.2243
IQT49751036,2016-12-13,269.3946
IQT49751036,2017-01-12,268.7441
IQT49751036,2017-02-11,231.7697
IQT49751036,2017-03-13,189.2653
IQT49751036,2017-04-12,230.8536
IQT49751036,2017-05-12,259.247
IQT49751036,2017-06-11,238.6651
IQT49751036,2017-07-11,216.596
IQT49751036,2017-08-10,163.1194
IQT49751036,2017-09-09,147.5091
IQT49751036,2017-10-09,157.642
IQT49751036,2017-11-08,122.0275
IQT49751036,2017-12-08,122.6035
IQT49751036,2018-01-07,112.5398
IQT49751036,2018-02-06,101.3535
IQT49751036,2018-03-08,105.03
IQT49751036,2018-04-07,132.8143
IQT49751036,2018-05-07,116.9272
IQT49751036,2018-06-06,128.0962
IQT49751036,2018-07-06,164.7712
IQT49751036,2018-08-05,136.9441
IQT49751036,2018-09-04,136.2497
IQT49751036,2018-10-04,127.4665
IQT49751036,2018-11-03,164.4107
IQT49751036,2018-12-03,185.6948
IQT49751036,2019-01-02,224.8833
IQT49751036,2019-02-01,188.6084
IQT49751036,2019-03-03,152.2502
IQT49751036,2019-04-02,164.5169
IQT49751036,2019-05-02,162.0798
IQT49751036,2019-06-01,215.5681
IQT49751036,2019-07-01,149.4853
IQT49751036,2019-07-31,155.051
IQT49751036,2019-08-30,152.0556
IQT49751036,2019-09-29,171.028
IQT49751036,2019-10-29,168.7151
IQT49751036,2019-11-28,164.6127
IQT49751036,2019-12-28,144.5425
IQT49751036,2020-01-27,148.2335
IQT49751036,2020-02-26,151.3195
IQT49751036,2020-03-27,471.4449
IQT49751036,2020-04-26,461.555
IQT49751036,2020-05-26,345.2059
IQT49751036,2020-06-25,264.9245
IQT49751036,2020-07-25,240.361
IQT49751036,2020-08-24,188.2433
IQT49751036,2020-09-23,205.1878
IQT49751036,2020-10-23,195.2269
IQT49751036,2020-11-22,167.2063
IQT49751036,2020-12-22,142.9908
IQT49751036,2021-01-21,131.0352
IQT49751036,2021-02-20,126.634
IQT49751036,2021-03-22,144.1425
IQT49751036,2021-04-21,138.7914
IQT49751036,2021-05-21,138.1583
IQT49751036,2021-06-20,125.4906
IQT49751036,2021-07-20,130.9791
IQT49751036,2021-08-19,126.2734
IQT49751036,2021-09-18,115.7774
IQT49751036,2021-10-18,142.8277
IQT49751036,2021-11-17,131.0531
IQT49751036,2021-12-17,129.131
IQT49751036,2022-01-16,131.435
IQT49751036,2022-02-15,155.4991
IQT49751036,2022-03-17,160.374
IQT49751036,2022-04-16,161.9217
IQT49751036,2022-05-16,221.9189
IQT49751036,2022-06-15,245.5369
IQT49751036,2022-07-15,343.4287
IQT49751036,2022-08-14,244.5889
IQT49751036,2022-09-13,261.8161
IQT49751036,2022-10-13,330.5156
IQT49751036,2022-11-12,243.6804
IQT49751036,2022-12-12,217.5756
IQT49751036,2023-01-11,201.7096
IQT49751036,2023-02-10,177.884
IQT49751036,2023-03-12,202.8487
IQT49751036,2023-04-11,240.2538
IQT49751036,2023-05-11,241.9377
IQT49751036,2023-06-10,220.7514
IQT49751036,2023-07-10,207.6509
IQT49751036,2023-08-09,184.8911
IQT49751036,2023-09-08,181.6885
IQT49751036,2023-10-08,225.9661
IQT49751036,2023-11-07,213.0878
IQT49751036,2023-12-07,172.5991
IQT49751036,2024-01-06,169.4095
IQT49751036,2024-02-05,152.0998
IQT49751036,2024-03-06,137.3744
IQT49751036,2024-04-05,135.5502
IQT49751036,2024-05-05,134.2955
IQT49751036,2024-06-04,129.4609
IQT49751036,2024-07-04,137.1741
IQT49751036,2024-08-03,161.7215
IQT49751036,2024-09-02,131.5263
IQT49751036,2024-10-02,130.3227
IQT49751036,2024-11-01,131.7425
IQT49751036,2024-12-01,121.1663
IQT49751036,2024-12-31,122.7502
IQT49751066,2010-01-19,427.6416
IQT49751066,2010-02-18,444.1846
IQT49751066,2010-03-20,339.9765
IQT49751066,2010-04-19,314.503
IQT49751066,2010-05-19,367.0688
IQT49751066,2010-06-18,349.7355
IQT49751066,2010-07-18,448.0114
IQT49751066,2010-08-17,498.8924
IQT49751066,2010-09-16,562.6991
IQT49751066,2010-10-16,510.1833
IQT49751066,2010-11-15,448.993
IQT49751066,2010-12-15,395.5671
IQT49751066,2011-01-14,366.1572
IQT49751066,2011-02-13,356.0012
IQT49751066,2011-03-15,371.3245
IQT49751066,2011-04-14,441.9993
IQT49751066,2011-05-14,448.4216
IQT49751066,2011-06-13,549.3892
IQT49751066,2011-07-13,504.9573
IQT49751066,2011-08-12,684.7067
IQT49751066,2011-09-11,716.4724
IQT49751066,2011-10-11,852.7911
IQT49751066,2011-11-10,901.0113
IQT49751066,2011-12-10,959.0038
IQT49751066,2012-01-09,920.8621
IQT49751066,2012-02-08,699.9737
IQT49751066,2012-03-09,648.7238
IQT49751066,2012-04-08,597.456
IQT49751066,2012-05-08,717.5892
IQT49751066,2012-06-07,806.7331
IQT49751066,2012-07-07,832.564
IQT49751066,2012-08-06,975.39
IQT49751066,2012-09-05,952.6725
IQT49751066,2012-10-05,676.7812
IQT49751066,2012-11-04,749.6809
IQT49751066,2012-12-04,624.985
IQT49751066,2013-01-03,572.8688
IQT49751066,2013-02-02,517.0563
IQT49751066,2013-03-04,325.7596
IQT49751066,2013-04-03,328.3207
IQT49751066,2013-05-03,284.4732
IQT49751066,2013-06-02,268.1687
IQT49751066,2013-07-02,281.3353
IQT49751066,2013-08-01,263.7006
IQT49751066,2013-08-31,292.6435
IQT49751066,2013-09-30,299.4286
IQT49751066,2013-10-30,252.6778
IQT49751066,2013-11-29,257.5671
IQT49751066,2013-12-29,255.2566
IQT49751066,2014-01-28,304.9385
IQT49751066,2014-02-27,313.0943
IQT49751066,2014-03-29,320.0131
IQT49751066,2014-04-28,331.4435
IQT49751066,2014-05-28,277.1166
IQT49751066,2014-06-27,271.2932
IQT49751066,2014-07-27,275.4692
IQT49751066,2014-08-26,254.5679
IQT49751066,2014-09-25,271.1281
IQT49751066,2014-10-25,259.4412
IQT49751066,2014-11-24,185.7984
IQT49751066,2014-12-24,147.4902
IQT49751066,2015-01-23,151.2421
IQT49751066,2015-02-22,90.7849
IQT49751066,2015-03-24,96.5319
IQT49751066,2015-04-23,89.3749
IQT49751066,2015-05-23,98.6371
IQT49751066,2015-06-22,100.6557
IQT49751066,2015-07-22,108.9808
IQT49751066,2015-08-21,143.7049
IQT49751066,2015-09-20,150.8552
IQT49751066,2015-10-20,172.1943
IQT49751066,2015-11-19,176.8493
IQT49751066,2015-12-19,223.744
IQT49751066,2016-01-18,234.2377
IQT49751066,2016-02-17,217.3743
IQT49751066,2016-03-18,211.834
IQT49751066,2016-04-17,167.9993
IQT49751066,2016-05-17,273.7775
IQT49751066,2016-06-16,273.1629
IQT49751066,2016-07-16,260.0
IQT49751066,2016-08-15,210.4816
IQT49751066,2016-09-14,175.019
IQT49751066,2016-10-14,178.5072
IQT49751066,2016-11-13,184.2752
IQT49751066,2016-12-13,182.1155
IQT49751066,2017-01-12,193.5366
IQT49751066,2017-02-11,187.8389
IQT49751066,2017-03-13,188.3321
IQT49751066,2017-04-12,188.5646
IQT49751066,2017-05-12,190.305
IQT49751066,2017-06-11,190.5472
IQT49751066,2017-07-11,190.4351
IQT49751066,2017-08-10,193.24
IQT49751066,2017-09-09,192.896
IQT49751066,2017-10-09,203.0101
IQT49751066,2017-11-08,270.9994
IQT49751066,2017-12-08,620.4997
IQT49751066,2018-01-07,625.0272
IQT49751066,2018-02-06,617.9857
IQT49751066,2018-03-08,597.5788
IQT49751066,2018-04-07,611.7437
IQT49751066,2018-05-07,611.9383
IQT49751066,2018-06-06,599.0306
IQT49751066,2018-07-06,580.7007
IQT49751066,2018-08-05,578.0252
IQT49751066,2018-09-04,544.0784
IQT49751066,2018-10-04,530.0365
IQT49751066,2018-11-03,530.0645
IQT49751066,2018-12-03,506.8532
IQT49751066,2019-01-02,512.4638
IQT49751066,2019-02-01,504.3071
IQT49751066,2019-03-03,498.008
IQT49751066,2019-04-02,476.6558
IQT49751066,2019-05-02,481.7425
IQT49751066,2019-06-01,487.5711
IQT49751066,2019-07-01,502.2842
IQT49751066,2019-07-31,497.6184
IQT49751066,2019-08-30,495.3691
IQT49751066,2019-09-29,528.5802
IQT49751066,2019-10-29,525.3824
IQT49751066,2019-11-28,514.6625
IQT49751066,2019-12-28,527.6487
IQT49751066,2020-01-27,526.3437
IQT49751066,2020-02-26,520.0083
IQT49751066,2020-03-27,545.7173
IQT49751066,2020-04-26,547.8146
IQT49751066,2020-05-26,550.5673
IQT49751066,2020-06-25,554.5025
IQT49751066,2020-07-25,545.9338
IQT49751066,2020-08-24,545.2747
IQT49751066,2020-09-23,570.8382
IQT49751066,2020-10-23,575.7916
IQT49751066,2020-11-22,581.2832
IQT49751066,2020-12-22,579.7642
IQT49751066,2021-01-21,583.007
IQT49751066,2021-02-20,583.2152
IQT49751066,2021-03-22,589.2589
IQT49751066,2021-04-21,585.4319
IQT49751066,2021-05-21,584.8848
IQT49751066,2021-06-20,584.7034
IQT49751066,2021-07-20,585.1074
IQT49751066,2021-08-19,577.3517
IQT49751066,2021-09-18,539.928
IQT49751066,2021-10-18,415.778
IQT49751066,2021-11-17,400.024
IQT49751066,2021-12-17,400.5306
IQT49751066,2022-01-16,317.3886
IQT49751066,2022-02-15,388.866
IQT49751066,2022-03-17,431.0754
IQT49751066,2022-04-16,452.2439
IQT49751066,2022-05-16,593.367
IQT49751066,2022-06-15,678.0354
IQT49751066,2022-07-15,688.8904
IQT49751066,2022-08-14,650.3616
IQT49751066,2022-09-13,643.9941
IQT49751066,2022-10-13,698.1403
IQT49751066,2022-11-12,673.0678
IQT49751066,2022-12-12,650.0174
IQT49751066,2023-01-11,629.6525
IQT49751066,2023-02-10,601.6219
IQT49751066,2023-03-12,600.024
IQT49751066,2023-04-11,644.7314
IQT49751066,2023-05-11,629.8707
IQT49751066,2023-06-10,625.1881
IQT49751066,2023-07-10,624.8614
IQT49751066,2023-08-09,600.0099
IQT49751066,2023-09-08,599.9185
IQT49751066,2023-10-08,647.9011
IQT49751066,2023-11-07,650.0553
IQT49751066,2023-12-07,650.0803
IQT49751066,2024-01-06,650.0954
IQT49751066,2024-02-05,650.107
IQT49751066,2024-03-06,650.1021
IQT49751066,2024-04-05,650.1099
IQT49751066,2024-05-05,650.1245
IQT49751066,2024-06-04,650.0651
IQT49751066,2024-07-04,650.053
IQT49751066,2024-08-03,650.195
IQT49751066,2024-09-02,650.0605
IQT49751066,2024-10-02,649.9471
IQT49751066,2024-11-01,649.9645
IQT49751066,2024-12-01,650.0281
IQT49751066,2024-12-31,649.9881
IQT49751096,2010-01-19,57.4453
IQT49751096,2010-02-18,63.8766
IQT49751096,2010-03-20,61.915
IQT49751096,2010-04-19,65.3054
IQT49751096,2010-05-19,70.9816
IQT49751096,2010-06-18,69.3274
IQT49751096,2010-07-18,67.6288
IQT49751096,2010-08-17,56.6457
IQT49751096,2010-09-16,54.3463
IQT49751096,2010-10-16,50.6959
IQT49751096,2010-11-15,51.5772
IQT49751096,2010-12-15,52.4688
IQT49751096,2011-01-14,51.8273
IQT49751096,2011-02-13,50.7043
IQT49751096,2011-03-15,53.2481
IQT49751096,2011-04-14,49.3971
IQT49751096,2011-05-14,50.5332
IQT49751096,2011-06-13,52.2196
IQT49751096,2011-07-13,52.492
IQT49751096,2011-08-12,62.1337
IQT49751096,2011-09-11,80.2588
IQT49751096,2011-10-11,90.4058
IQT49751096,2011-11-10,93.6793
IQT49751096,2011-12-10,96.5101
IQT49751096,2012-01-09,103.7847
IQT49751096,2012-02-08,96.1265
IQT49751096,2012-03-09,93.4553
IQT49751096,2012-04-08,85.6648
IQT49751096,2012-05-08,90.4619
IQT49751096,2012-06-07,91.8858
IQT49751096,2012-07-07,82.8345
IQT49751096,2012-08-06,79.9117
IQT49751096,2012-09-05,77.9091
IQT49751096,2012-10-05,70.8871
IQT49751096,2012-11-04,64.4557
IQT49751096,2012-12-04,58.129
IQT49751096,2013-01-03,55.6799
IQT49751096,2013-02-02,56.8989
IQT49751096,2013-03-04,57.8806
IQT49751096,2013-04-03,57.8401
IQT49751096,2013-05-03,53.1567
IQT49751096,2013-06-02,51.0168
IQT49751096,2013-07-02,53.5099
IQT49751096,2013-08-01,49.6149
IQT49751096,2013-08-31,49.7279
IQT49751096,2013-09-30,44.9826
IQT49751096,2013-10-30,44.0952
IQT49751096,2013-11-29,44.0663
IQT49751096,2013-12-29,43.3697
IQT49751096,2014-01-28,42.1779
IQT49751096,2014-02-27,42.5327
IQT49751096,2014-03-29,40.1861
IQT49751096,2014-04-28,40.1135
IQT49751096,2014-05-28,39.4379
IQT49751096,2014-06-27,39.0815
IQT49751096,2014-07-27,39.7212
IQT49751096,2014-08-26,40.1481
IQT49751096,2014-09-25,40.0743
IQT49751096,2014-10-25,43.1851
IQT49751096,2014-11-24,43.4428
IQT49751096,2014-12-24,41.905
IQT49751096,2015-01-23,39.8009
IQT49751096,2015-02-22,38.808
IQT49751096,2015-03-24,36.9548
IQT49751096,2015-04-23,36.293
IQT49751096,2015-05-23,36.0845
IQT49751096,2015-06-22,37.8015
IQT49751096,2015-07-22,37.6206
IQT49751096,2015-08-21,38.0376
IQT49751096,2015-09-20,39.5613
IQT49751096,2015-10-20,40.1071
IQT49751096,2015-11-19,38.2033
IQT49751096,2015-12-19,37.7287
IQT49751096,2016-01-18,38.7308
IQT49751096,2016-02-17,40.1781
IQT49751096,2016-03-18,41.4474
IQT49751096,2016-04-17,45.3556
IQT49751096,2016-05-17,44.736
IQT49751096,2016-06-16,45.1361
IQT49751096,2016-07-16,45.0243
IQT49751096,2016-08-15,45.1853
IQT49751096,2016-09-14,45.1267
IQT49751096,2016-10-14,45.3862
IQT49751096,2016-11-13,46.0405
IQT49751096,2016-12-13,46.3033
IQT49751096,2017-01-12,45.6071
IQT49751096,2017-02-11,45.5782
IQT49751096,2017-03-13,45.8906
IQT49751096,2017-04-12,45.7277
IQT49751096,2017-05-12,45.8511
IQT49751096,2017-06-11,45.6111
IQT49751096,2017-07-11,41.9124
IQT49751096,2017-08-10,40.8343
IQT49751096,2017-09-09,40.7361
IQT49751096,2017-10-09,39.694
IQT49751096,2017-11-08,38.6383
IQT49751096,2017-12-08,37.0116
IQT49751096,2018-01-07,34.7372
IQT49751096,2018-02-06,35.0528
IQT49751096,2018-03-08,36.73
IQT49751096,2018-04-07,38.8316
IQT49751096,2018-05-07,37.5209
IQT49751096,2018-06-06,43.2438
IQT49751096,2018-07-06,44.5987
IQT49751096,2018-08-05,43.0676
IQT49751096,2018-09-04,40.6796
IQT49751096,2018-10-04,39.7205
IQT49751096,2018-11-03,41.5034
IQT49751096,2018-12-03,42.7243
IQT49751096,2019-01-02,39.2367
IQT49751096,2019-02-01,40.1961
IQT49751096,2019-03-03,38.7421
IQT49751096,2019-04-02,39.8622
IQT49751096,2019-05-02,37.3821
IQT49751096,2019-06-01,40.36
IQT49751096,2019-07-01,34.9771
